arm,dx_m,dt_s,c_mps,f0_hz,band_low_hz,band_high_hz,ppw_min,q_mode_max,q_full_spectrum,all_modes_spectral_stable,all_modes_strict_stable,all_modes_monotone,full_spectrum_stable,full_spectrum_strict,full_spectrum_safe,full_spectrum_monotone,grid_aliased_modes,valid_modes,invalid_modes,max_abs_spatial_error,min_signed_spatial_error,max_signed_spatial_error,max_abs_total_error,min_signed_total_error,max_signed_total_error,max_abs_temporal_increment,min_signed_temporal_increment,max_signed_temporal_increment,max_abs_phase_1s_rad,weighted_abs_spatial_error,weighted_abs_total_error,weighted_abs_temporal_increment,weighted_abs_phase_1s_rad,max_angular_anisotropy,max_abs_teacher_delta_phase_1s_rad,quadrature_valid_energy_fraction,worst_total_frequency_hz,worst_total_angle_deg
r6,5.0,0.000625,6000.0,30.0,13.675621120610906,53.73372263910957,22.332344402406832,0.04452599463028922,7.314285714285714,True,True,True,True,True,True,False,0,23478,0,6.120847051427347e-09,-6.120847051427347e-09,-6.8833827526759706e-15,2.7780221459883236e-06,-2.7780221459883236e-06,-1.155798079466308e-08,2.7719013787619318e-06,-2.7719013787619318e-06,-1.1557973689235723e-08,0.0009379128827412587,2.2229233787297045e-10,5.131762562704812e-07,5.129539639326082e-07,0.00013050876071099915,5.734758334874357e-09,0.000934358554337287,1.0,53.73372263910957,0.0
time_refined,5.0,0.0003125,6000.0,30.0,13.675621120610906,53.73372263910957,22.332344402406832,0.011131498657572306,1.8285714285714285,True,True,True,True,True,True,True,0,23478,0,6.120847051427347e-09,-6.120847051427347e-09,-6.8833827526759706e-15,1.7850387434847903e-07,-1.7850387434847903e-07,-7.221477860142045e-10,1.723830324040776e-07,-1.723830324040776e-07,-7.221407916091493e-10,6.026628823403523e-05,2.2229233787297045e-10,3.218817014038592e-08,3.196587780251294e-08,8.19059163838711e-06,5.734833052883914e-09,5.671193460384859e-05,1.0,53.73372263910957,0.0
space_refined,2.5,0.000125,6000.0,30.0,13.675621120610906,53.73372263910957,44.664688804813665,0.0017810397865811558,1.1702857142857142,True,True,True,True,True,True,True,0,23478,0,2.4234836359937617e-11,-2.4234836359937617e-11,2.220446049250313e-16,4.4311009306241544e-09,-4.4311009306241544e-09,-1.8485213360008856e-11,4.406866427331124e-09,-4.406866427331124e-09,-1.8485213360008856e-11,1.4960235841030777e-06,8.761165599458965e-13,8.18532912753232e-10,8.176567966222424e-10,2.0812772744235204e-07,2.2716495351460253e-11,2.0583317328289862e-06,1.0,53.73372263910957,0.0
coarse_125us,10.0,0.000125,6000.0,30.0,13.675621120610906,53.73372263910957,11.166172201203416,0.0017810394439574113,0.07314285714285713,True,True,True,True,True,True,True,0,23478,0,1.4846501836807136e-06,-1.4846501836807136e-06,-1.7511547767412594e-12,1.4890570172454431e-06,-1.4890570172454431e-06,-2.0236257114447653e-11,4.406864206885075e-09,-4.406864206885075e-09,-1.848488029310147e-11,0.0005027338466785009,5.4908632264891383e-08,5.5726288390352306e-08,8.176561254609256e-10,1.5807782504628354e-05,1.388462192664086e-06,0.0004991794913615688,1.0,53.73372263910957,0.0
coarse_250us,10.0,0.00025,6000.0,30.0,13.675621120610906,53.73372263910957,11.166172201203416,0.007124157775829645,0.29257142857142854,True,True,True,True,True,True,True,0,23478,0,1.4846501836807136e-06,-1.4846501836807136e-06,-1.7511547767412594e-12,1.5552156240605797e-06,-1.5552156240605797e-06,-2.9752855734699324e-10,7.056593065435379e-08,-7.056593065435379e-08,-2.95777402570252e-10,0.0005250702451574463,5.4908632264891383e-08,6.799725079296808e-08,1.308861852807669e-08,1.892761975603293e-05,1.388461733031754e-06,0.0005215158898405143,1.0,53.73372263910957,0.0
teacher,5.0,0.000125,6750.0,30.0,13.675621120610906,53.73372263910957,25.123887452707685,0.0017810397860496543,0.37028571428571433,True,True,True,True,True,True,True,0,23478,0,2.394588416443355e-09,-2.394588416443355e-09,-2.4424906541753444e-15,6.801454732752177e-09,-6.801454732752177e-09,-1.8487655850663032e-11,4.406866538353427e-09,-4.406866538353427e-09,-1.848499131540393e-11,2.2962999141103983e-06,8.685446228138737e-11,9.045112557610005e-10,8.17656793479613e-10,2.3258569650056299e-07,2.243859320572028e-09,0.0,1.0,53.73372263910957,0.0
r6,5.0,0.000625,6750.0,30.0,13.675621120610906,53.73372263910957,25.123887452707685,0.04452599465124136,9.257142857142856,True,True,True,True,True,True,False,0,23478,0,2.394588416443355e-09,-2.394588416443355e-09,-2.4424906541753444e-15,2.774295939311777e-06,-2.774295939311777e-06,-1.155797624274868e-08,2.771901382092601e-06,-2.771901382092601e-06,-1.1557973689235723e-08,0.0009366548448056231,8.685446228138737e-11,5.130408194377821e-07,5.129539649755008e-07,0.00013047023861706208,2.243828123305036e-09,0.0009343585554243008,1.0,53.73372263910957,0.0
time_refined,5.0,0.0003125,6750.0,30.0,13.675621120610906,53.73372263910957,25.123887452707685,0.01113149866281034,2.314285714285714,True,True,True,True,True,True,True,0,23478,0,2.394588416443355e-09,-2.394588416443355e-09,-2.4424906541753444e-15,1.747776190441641e-07,-1.747776190441641e-07,-7.22143345122106e-10,1.723830327371445e-07,-1.723830327371445e-07,-7.221406805868469e-10,5.900823388074405e-05,8.685446228138737e-11,3.205273233107115e-08,3.1965877868789756e-08,8.152069250711252e-06,2.2438572111482813e-09,5.671193467881506e-05,1.0,53.73372263910957,0.0
space_refined,2.5,0.000125,6750.0,30.0,13.675621120610906,53.73372263910957,50.24777490541537,0.0017810397865844552,1.4811428571428573,True,True,True,True,True,True,True,0,23478,0,9.454215188497983e-12,-9.454215188497983e-12,4.440892098500626e-16,4.416320420475017e-09,-4.416320420475017e-09,-1.848488029310147e-11,4.406866538353427e-09,-4.406866538353427e-09,-1.8485102337706394e-11,1.4910334039843257e-06,3.41670282795713e-13,8.179984671421366e-10,8.176567986914805e-10,2.0797566395697174e-07,8.862355294070312e-12,8.052665101260726e-07,1.0,53.73372263910957,0.0
coarse_125us,10.0,0.000125,6750.0,30.0,13.675621120610906,53.73372263910957,12.561943726353842,0.0017810396520369187,0.09257142857142858,True,True,True,True,True,True,True,0,23478,0,5.874328095067938e-07,-5.874328095067938e-07,-6.828981824469338e-13,5.918396629445155e-07,-5.918396629445155e-07,-1.9167889497850865e-11,4.4068655391527045e-09,-4.4068655391527045e-09,-1.848488029310147e-11,0.00019981627763281288,2.1615218449256755e-08,2.2432874978937612e-08,8.176565296808603e-10,6.350946049772729e-06,5.496600176124744e-07,0.0001975199777187025,1.0,53.73372263910957,0.0
coarse_250us,10.0,0.00025,6750.0,30.0,13.675621120610906,53.73372263910957,12.561943726353842,0.007124158608147675,0.37028571428571433,True,True,True,True,True,True,True,0,23478,0,5.874328095067938e-07,-5.874328095067938e-07,-6.828981824469338e-13,6.579985667443111e-07,-6.579985667443111e-07,-2.964604117750014e-10,7.056595119347975e-08,-7.056595119347975e-08,-2.957772915479495e-10,0.00022215277637940305,2.1615218449256755e-08,3.470384345978966e-08,1.3088625010532903e-08,9.47078512833134e-06,5.49659835757943e-07,0.00021985647646529267,1.0,53.73372263910957,0.0
